articleNo,articleName,realEstateTypeName,tradeTypeName,floorInfo,isPriceModification,dealOrWarrantPrc,areaName,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrMaxPrc,sameAddrMinPrc,pyeongs,provinceNo,provinceName,districtNo,districtName,dongNo,dongName,complexNo,realEstateType,complexName,complexLatitude,complexLongitude,complexTypeName,totalHouseHoldCount,totalDongCount,useApproveYmd,minArea,maxArea
2433721609,개포래미안포레스트,아파트,전세,14/15,True,"12억 8,000",115A,115.0,84.0,남동향,20240709,34. 전세. 숲세권명품 아파트. 8학군. 명품 커뮤니티.호텔식조중식,"['4년이내', '대단지', '방세개', '화장실두개']",131동,34.0,13억,"12억 8,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433827154,개포래미안포레스트,아파트,매매,29/33,False,34억,128A,128.0,96.0,남동향,20240709,39 주인직접의뢰 로얄동로얄층 달터공원뷰 전망굿 세안고 캡투강추,"['4년이내', '대단지', '방네개이상', '화장실두개']",104동,51.0,35억,33억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433775800,개포래미안포레스트,아파트,매매,30/34,False,"36억 5,000",135A,135.0,102.0,남동향,20240709,"41.구룡산멋진조망O최고급커뮤니티O호텔식조중식O달터공원,양재천","['4년이내', '대단지', '대형평수', '방네개이상']",124동,10.0,41억,34억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433805561,개포래미안포레스트,아파트,매매,12/35,False,35억,128A,128.0,96.0,남서향,20240709,39. 주인직접의뢰O관악산뷰O 햇살 밝은집O 로얄동로얄층,"['4년이내', '대단지', '방네개이상', '화장실두개']",115동,52.0,35억,34억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433727700,개포래미안포레스트,아파트,전세,21/33,False,17억,136B,136.0,102.0,남향,20240709,"41.주인직.전세.로얄동층.공원뷰최고.명품커뮤니티,호텔식조중식","['4년이내', '대단지', '대형평수', '방네개이상']",109동,6.0,19억,17억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433652228,개포래미안포레스트,아파트,매매,22/33,False,32억,128A,128.0,96.0,남동향,20240709,39갭투가O조정가O최고의 달터공원조망O호텔식 조중식 서비스O판상형,"['4년이내', '대단지', '방네개이상', '화장실두개']",104동,4.0,35억,32억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433639381,개포래미안포레스트,아파트,전세,21/29,False,"12억 8,000",115A,115.0,84.0,남동향,20240709,35실매물O훤히 트인 조망O최고의커뮤니티시설O호텔식 조중식 서비스O판상형,"['4년이내', '융자금없는', '대단지', '방세개']",118동,4.0,"12억 8,000","12억 8,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433711288,개포래미안포레스트,아파트,전세,7/15,False,"11억 5,000",86A,86.0,59.0,남동향,20240709,26 구룡초배정 대중교통편리 식사제공아파트 장기거주,"['4년이내', '대단지', '방세개', '화장실두개']",108동,14.0,"11억 5,000",11억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433687754,개포래미안포레스트,아파트,매매,25/34,False,40억,149B,149.0,112.0,남동향,20240709,45 갭투가O최고조망O최고급커뮤니티O달터공원산책로,"['4년이내', '대단지', '대형평수', '방네개이상']",119동,22.0,40억,40억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433650745,개포래미안포레스트,아파트,매매,21/29,False,28억,115A,115.0,84.0,남동향,20240709,"35파노라마조망O입주,갭투가능O로얄동호수O호텔식조중식서비스O판상형","['4년이내', '대단지', '방세개', '화장실두개']",118동,4.0,28억,27억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433657985,개포래미안포레스트,아파트,매매,31/34,False,35억,135A,135.0,102.0,남동향,20240709,"41. 매매, 주인직접, 호텔식 조중식, 양재천 산책, 달터공원에서 힐링","['4년이내', '대단지', '대형평수', '방네개이상']",124동,2.0,35억,35억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433675181,개포래미안포레스트,아파트,매매,5/16,False,19억,74,74.0,49.0,남동향,20240709,22 욕실2개 계단형 고급투룸 5성급사우나 보유가치상승,"['4년이내', '대단지', '방두개', '화장실두개']",128동,21.0,19억,19억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433695844,개포래미안포레스트,아파트,매매,25/34,False,40억,148A,148.0,112.0,남향,20240709,"41. 매매. 주인직. 공원옆,  선호동,  호텔식조중식, 명품커뮤니티","['4년이내', '대단지', '대형평수', '방네개이상']",119동,40.0,40억,40억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433667650,개포래미안포레스트,아파트,전세,30/34,False,16억,135A,135.0,102.0,남동향,20240709,"41.구룡산파노라마조망O최고급커뮤니티O조중식O달터공원,양재천","['4년이내', '융자금없는', '대단지', '대형평수']",124동,38.0,17억,14억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433657001,개포래미안포레스트,아파트,전세,13/16,False,10억,86A,86.0,59.0,남동향,20240709,"26. 전세, 주인직접, 호텔급 조중식, 양재천 산책, 달터공원에서 힐링","['4년이내', '대단지', '방세개', '화장실두개']",102동,47.0,10억,"9억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433688566,개포래미안포레스트,아파트,매매,7/35,False,"22억 5,000",86B,86.0,59.0,남향,20240709,26 주인직접 구룡초배정 커뮤니티최상,"['4년이내', '대단지', '방세개', '화장실두개']",114동,4.0,"22억 5,000","22억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433717221,개포래미안포레스트,아파트,전세,10/34,False,17억,149B,149.0,112.0,남향,20240709,45  근린공원바로앞동 조용한동 풀옵션 최고급커뮤니티 조중식서비스,"['4년이내', '융자금없는', '대단지', '대형평수']",119동,2.0,"18억 5,000",17억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433722092,개포래미안포레스트,아파트,매매,2/14,False,26억,115A,115.0,84.0,남향,20240709,34 개포최대 럭셔리 아파트  놀라운 커뮤니티 우수학군,"['4년이내', '대단지', '필로티', '방세개']",101동,37.0,26억,26억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433689595,개포래미안포레스트,아파트,매매,28/34,False,36억,135A,135.0,102.0,남동향,20240709,,"['4년이내', '대단지', '대형평수', '방네개이상']",119동,2.0,36억,36억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433610701,개포래미안포레스트,아파트,매매,18/21,False,22억,86A,86.0,59.0,남동향,20240708,26. 햇살가득한 전망좋은집.세안고매매,"['4년이내', '대단지', '방세개', '화장실두개']",127동,4.0,22억,20억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433286195,개포래미안포레스트,아파트,매매,6/14,False,21억,86A,86.0,59.0,남향,20240706,26 짧은월세안고 아늑한정원뷰 최상커뮤니티 조중식 강력추천,"['4년이내', '대단지', '방세개', '화장실두개']",107동,2.0,21억,21억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433131591,개포래미안포레스트,아파트,매매,10/10,False,28억,115A,115.0,84.0,남동향,20240705,34 주인직 컨디션좋은집 시원한 조망 초입,"['4년이내', '대단지', '탑층', '방세개']",121동,2.0,28억,28억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433064090,개포래미안포레스트,아파트,매매,20/34,False,40억,135A,135.0,102.0,남향,20240705,41 실매물 구룡산최고 숲 전망 전세안고 로얄동 로얄층수 최고의 커뮤니티,"['4년이내', '대단지', '화장실두개', '대형평수']",124동,1.0,40억,40억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432926954,개포래미안포레스트,아파트,전세,12/34,False,16억,135A,135.0,102.0,남동향,20240704,41.전세.숲세권.하이엔드커뮤니티,"['4년이내', '대단지', '대형평수', '방네개이상']",124동,1.0,16억,16억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432855882,개포래미안포레스트,아파트,매매,20/35,True,28억,115B,115.0,84.0,남향,20240704,35 주인직매물  고급 퀄리티 끝내주는 뻥뷰 우수한 전망뷰라인,"['4년이내', '대단지', '방세개', '화장실두개']",114동,3.0,28억,"26억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433657730,개포래미안포레스트,아파트,매매,중/14,False,22억,86A,86.0,59.0,남동향,20240709,26 집주인직접의뢰 확실매물 구룡초배정 실입주가능 명품커뮤니티 협의가능,"['4년이내', '대단지', '방세개', '화장실두개']",106동,12.0,22억,21억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
